Fall2021-2022(202210),12494,PHIL,210,6,Ethics,3,3,AS,22,0,1530,1645,NICELY,322,M,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Bashshar,Haydar,,
Fall2021-2022(202210),12495,PHIL,210,7,Ethics,3,3,AS,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,,
Fall2021-2022(202210),13113,PHIL,210,8,Ethics,3,3,AS,23,0,1400,1515,FISK,309,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Bana,Bashour,,
Fall2021-2022(202210),13114,PHIL,210,9,Ethics,3,3,AS,23,0,1530,1645,FISK,309,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Bana,Bashour,,
Fall2021-2022(202210),12496,PHIL,211,1,IntroductiontoLogic,3,3,AS,19,11,1100,1150,FISK,309,M,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,HansD.,Muller,,
Fall2021-2022(202210),12497,PHIL,213,1,HistofAncient&MedievalPhil,3,3,AS,18,4,1100,1215,FISK,337,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Emma,Gannage,,
Fall2021-2022(202210),12498,PHIL,216,1,PoliticalPhilosophy,3,3,AS,17,5,1700,1815,NICELY,325,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Quinn,Gibson,,
Fall2021-2022(202210),12499,PHIL,218,1,Metaphysics&Epistemology,3,3,AS,11,11,1230,1345,BLISS,205,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Saleh,Agha,,
Fall2021-2022(202210),12500,PHIL,219,1,Existentialism,3,3,AS,20,2,0930,1045,FISK,337,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Hani,Hassan,,
Fall2021-2022(202210),12501,PHIL,221,1,PhilosophyofMind,3,3,AS,15,7,1830,1945,FISK,313,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Quinn,Gibson,,
Fall2021-2022(202210),12502,PHIL,225,1,HistoryofMoralPhilosophy,3,3,AS,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,,
Fall2021-2022(202210),12503,PHIL,225,2,HistoryofMoralPhilosophy,3,3,AS,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,,
Fall2021-2022(202210),12504,PHIL,227,1,MarxandPhilosophy,3,3,AS,15,7,1700,1815,NICELY,107,.,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Raymond,Brassier,,
Fall2021-2022(202210),12505,PHIL,230,1,PhilosophyofPlato,3,3,AS,10,12,1400,1515,FISK,313,.,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Christopher,Johns,,
Fall2021-2022(202210),12506,PHIL,232,1,IslamicPhilosophy,3,3,AS,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,,
Fall2021-2022(202210),12507,PHIL,249,1,PhilosophyofFeminism,3,3,AS,20,2,1530,1645,NICELY,417,M,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Fidaa,Chehayeb,,
Fall2021-2022(202210),12508,PHIL,251L,1,ST.inIslamicEthics,3,3,AS,7,15,1530,1645,BLISS,206,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Bashshar,Haydar,,
Fall2021-2022(202210),12509,PHIL,252O,1,ST:PolPhil:WhatisAuthority?,3,3,AS,7,3,1400,1515,NICELY,209,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Nadia,BouAli,,
Fall2021-2022(202210),13391,PHIL,301J,1,Sp.Tp:inIslamicEthics,3,3,AS,1,0,1530,1645,BLISS,206,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Bashshar,Haydar,,
Fall2021-2022(202210),12510,PHIL,302K,1,ST:PolPhil:WhatisAuthority?,3,3,AS,6,-1,1400,1515,NICELY,209,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Nadia,BouAli,,
Fall2021-2022(202210),12511,PHIL,304G,1,ST:Metaphysics:Good&Evil,3,3,AS,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,,
Fall2021-2022(202210),12512,PHIL,310V,1,ST:HistofPhil:Aristotle,3,3,AS,8,2,1530,1800,FISK,337,.,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Emma,Gannage,,
Fall2021-2022(202210),12513,PHIL,395A,1,ComprehensiveExam,0,0,AS,2,-2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Christopher,Johns,,
Fall2021-2022(202210),12514,PHIL,399,1,M.A.Thesis,9,7.2,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Bana,Bashour,,
Fall2021-2022(202210),12515,PHIL,399,2,M.A.Thesis,9,7.2,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Bashshar,Haydar,,
Fall2021-2022(202210),12517,PHIL,399,4,M.A.Thesis,9,7.2,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,HansD.,Muller,,
Fall2021-2022(202210),12518,PHIL,399,5,M.A.Thesis,9,7.2,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Christopher,Johns,,
Fall2021-2022(202210),12519,PHIL,399,6,M.A.Thesis,9,7.2,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Raymond,Brassier,,
Fall2021-2022(202210),12520,PHIL,399,7,M.A.Thesis,9,7.2,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Quinn,Gibson,,
Fall2021-2022(202210),12521,PHIL,399A,1,M.A.Thesis,9,0,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Bana,Bashour,,
Fall2021-2022(202210),12522,PHIL,399A,2,M.A.Thesis,9,0,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Raymond,Brassier,,
Fall2021-2022(202210),12523,PHIL,399A,3,M.A.Thesis,9,0,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Quinn,Gibson,,
Fall2021-2022(202210),12524,PHIL,399A,4,M.A.Thesis,9,0,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Bashshar,Haydar,,
Fall2021-2022(202210),12525,PHIL,399A,5,M.A.Thesis,9,0,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Christopher,Johns,,
Fall2021-2022(202210),12526,PHIL,399A,6,M.A.Thesis,9,0,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,HansD.,Muller,,
Fall2021-2022(202210),12527,PHIL,399B,1,M.A.Thesis,9,0,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Raymond,Brassier,,
Fall2021-2022(202210),12528,PHIL,399B,2,M.A.Thesis,9,0,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Christopher,Johns,,
Fall2021-2022(202210),12529,PHIL,399B,3,M.A.Thesis,9,0,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Bana,Bashour,,
Fall2021-2022(202210),12530,PHIL,399B,4,M.A.Thesis,9,0,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Quinn,Gibson,,
Fall2021-2022(202210),12531,PHIL,399B,5,M.A.Thesis,9,0,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Bashshar,Haydar,,
Fall2021-2022(202210),12532,PHIL,399B,6,M.A.Thesis,9,0,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,HansD.,Muller,,
Fall2021-2022(202210),12533,PHIL,399C,1,M.A.Thesis,9,0,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Bana,Bashour,,
Fall2021-2022(202210),12534,PHIL,399C,2,M.A.Thesis,9,0,AS,1,4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Raymond,Brassier,,
Fall2021-2022(202210),12535,PHIL,399C,3,M.A.Thesis,9,0,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Quinn,Gibson,,
Fall2021-2022(202210),12536,PHIL,399C,4,M.A.Thesis,9,0,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Bashshar,Haydar,,
Fall2021-2022(202210),12537,PHIL,399C,5,M.A.Thesis,9,0,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Christopher,Johns,,
Fall2021-2022(202210),12538,PHIL,399C,6,M.A.Thesis,9,0,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,HansD.,Muller,,
Fall2021-2022(202210),12539,PHNU,300,1,Fundam.ofPublicHealthNutrit,3,3,AH,9,5,1500,1615,.,.,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Lara,Nasreddine,,
Fall2021-2022(202210),13179,PHNU,301,1,NutritionintheLifeCycle,3,3,AH,4,6,0900,1015,.,.,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Linda,Shaker,,
Fall2021-2022(202210),12540,PHNU,302,1,Nutri.RelatedChronicDisease,3,3,AH,3,5,1400,1515,AGRIC,325,M,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Lara,Nasreddine,,
Fall2021-2022(202210),13355,PHNU,391A,1,IntegrativeLearningExper.I,1,1,AH,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Lara,Nasreddine,,
Fall2021-2022(202210),12541,PHNU,396,1,ComprehensiveExam,0,0,AH,0,4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Lara,Nasreddine,,
Fall2021-2022(202210),12542,PHNU,399,1,Thesis,6,7.2,AH,2,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Lara,Nasreddine,,
Fall2021-2022(202210),12543,PHNU,399A,1,Thesis,6,0,AH,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Lara,Nasreddine,,
Fall2021-2022(202210),12544,PHNU,399B,1,Thesis,6,0,AH,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Lara,Nasreddine,,
Fall2021-2022(202210),13112,PHNU,399B,2,Thesis,6,0,AH,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Farah,Naja,,
Fall2021-2022(202210),13052,PHRM,240,0,Pharmacology&Therapeutics,3,3,FM,56,9,0805,0855,.,.,M,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Fouad,Zouein,,
Fall2021-2022(202210),12545,PHRM,300,0,Pharmacology&Toxicology,7,7,FM,4,21,0101,0102,.,.,M,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Hana,Itani,,
Fall2021-2022(202210),12546,PHRM,307,0,TutorialinPharmacology,3,3,FM,0,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,AhmedFawzi,El-Yazbi,,Online
Fall2021-2022(202210),13141,PHRM,315,0,PrinciplesofPharmacology,2,2,FM,3,7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Fouad,Zouein,,
